日期,縣市,住宅部門售電量(度),住宅部門用電佔比(%),服務業部門售電量(度),服務業部門用電佔比(%) ,機關用電售電量(度),機關用電用電佔比(%),農林漁牧售電量(度),農林漁牧用電佔比(%),合計售電量(度),縣市用電佔比(%)
2014年10月,基隆市,77698981,0.616480275,39137460,0.310524949,9191132,0.0729244,8870,7.04E-05,126036443,0.014049147
2014年10月,新竹市,97853989,0.465724877,89816206,0.427469967,21635973,0.102973941,804981,0.003831215,210111149,0.023420864
2014年10月,嘉義市,50687717,0.497868997,41839397,0.410958312,8515049,0.083637204,767183,0.007535487,101809346,0.011348578
2014年10月,澎湖縣,14943397,0.540277849,7679001,0.277633937,4493862,0.162475379,542466,0.019612834,27658726,0.003083088
2014年10月,金門縣,9020729,0.43242735,6860001,0.328848373,4744249,0.227425413,235702,0.011298864,20860681,0.002325318
2014年10月,連江縣,1758785,0.379740536,1877295,0.405328115,969161,0.209252249,26303,0.0056791,4631544,0.000516273
2014年10月,合計,4591605049,0.51182128,3406248745,0.379690887,707943220,0.07891367,265313078,0.029574164,8971110092,1
2014年09月,新北市,1002651181,0.589840991,614244504,0.361348586,80818076,0.047543767,2153147,0.001266656,1699866908,0.169376204
2014年09月,台北市,671879776,0.402532575,839116147,0.502726224,156338867,0.093664803,1796650,0.001076398,1669131440,0.166313695
2014年09月,桃園市,442281757,0.514154637,354268721,0.411839066,60417956,0.07023616,3243116,0.003770138,860211550,0.08571222
2014年09月,台中市,621510050,0.499835421,527811505,0.424480483,77155282,0.062050393,16952547,0.013633703,1243429384,0.123896376
2014年09月,台南市,392331224,0.544044608,239119627,0.331586516,52696578,0.073074197,36990541,0.051294679,721137970,0.071854809
2014年09月,高雄市,654121170,0.560711598,397065131,0.340363582,92727003,0.079485436,22677813,0.019439384,1166591117,0.116240144
2014年09月,宜蘭縣,93923532,0.529061726,62054424,0.349546274,14316777,0.080644952,7233762,0.040747047,177528495,0.017689092
2014年09月,新竹縣,114793195,0.580219092,67507476,0.341214707,13602988,0.068755934,1940908,0.009810267,197844567,0.019713403
2014年09月,苗栗縣,121526729,0.610718967,59097326,0.296986993,16169011,0.081255554,2196544,0.011038486,198989610,0.019827496
2014年09月,彰化縣,247943405,0.548155104,127373670,0.281598647,32625872,0.072129518,44380498,0.098116731,452323445,0.045069898
2014年09月,南投縣,72663351,0.51270224,46152967,0.325648752,13184795,0.093030033,9725108,0.068618975,141726221,0.014121723
2014年09月,雲林縣,139045580,0.552227354,59729593,0.237219443,20382877,0.080951744,32632411,0.129601459,251790461,0.025088619
2014年09月,嘉義縣,93158540,0.553312836,35832071,0.212823696,17574215,0.104381614,21800218,0.129481854,168365044,0.016776038
2014年09月,屏東縣,164004938,0.514783687,74379759,0.23346545,23116456,0.072558635,57088853,0.179192228,318590006,0.031744583
2014年09月,台東縣,37914024,0.495981952,26424135,0.345674046,9298312,0.121638234,2805875,0.036705768,76442346,0.007616781
2014年09月,花蓮縣,64728652,0.482021127,50646515,0.377154313,16141192,0.120200179,2769564,0.020624381,134285923,0.013380365
2014年09月,基隆市,75410068,0.583831573,43247299,0.334824504,10498592,0.08128105,8121,6.29E-05,129164080,0.01287002
2014年09月,新竹市,120107937,0.488460302,99929589,0.406398099,24987431,0.101619996,865930,0.003521603,245890887,0.02450078
2014年09月,嘉義市,56949070,0.501873066,46993952,0.414141948,8764247,0.077236371,765786,0.006748615,113473055,0.011306553
2014年09月,澎湖縣,19902887,0.533166561,12298873,0.329467168,4522422,0.121148464,605404,0.016217806,37329586,0.003719552
2014年09月,金門縣,12719759,0.46436565,9301275,0.339565601,5144956,0.187829096,225698,0.008239653,27391688,0.002729331
2014年09月,連江縣,1411976,0.311043967,1942612,0.427937686,1156497,0.254764539,28389,0.006253808,4539474,0.000452317
2014年09月,合計,5220978801,0.520222828,3794537171,0.378090954,751640402,0.074894097,268886883,0.026792121,10036043257,1
2014年08月,新北市,888903663,0.58446158,556247382,0.365737298,73530948,0.048347212,2211241,0.001453909,1520893234,0.160159376
2014年08月,台北市,599367079,0.384544377,809469287,0.519342609,147929023,0.094908906,1876773,0.001204108,1558642162,0.164134569
2014年08月,桃園市,484938865,0.538088338,357225029,0.39637702,55343707,0.061409397,3717776,0.004125246,901225377,0.094904554
2014年08月,台中市,569562049,0.488017624,506495203,0.433980083,73701092,0.063149277,17334854,0.014853016,1167093198,0.122902064
2014年08月,台南市,387341044,0.53650729,248549060,0.34426608,46885468,0.064941208,39192332,0.054285422,721967904,0.076027644
2014年08月,高雄市,504467469,0.495264868,405028908,0.397640286,84854528,0.083306594,24230265,0.023788251,1018581170,0.107262838
2014年08月,宜蘭縣,90675496,0.534172097,58030274,0.341858104,13111037,0.077237517,7932786,0.046732283,169749593,0.017875672
2014年08月,新竹縣,124353680,0.574914318,77652581,0.359004901,12119713,0.05603209,2173527,0.010048692,216299501,0.022777663
2014年08月,苗栗縣,94643198,0.56653244,55138601,0.33005865,14780810,0.088477656,2494370,0.014931253,167056979,0.017592123
2014年08月,彰化縣,238027955,0.525981567,134371744,0.296927562,31291689,0.069146717,48849100,0.107944154,452540488,0.047655286
2014年08月,南投縣,88070951,0.540915275,51195596,0.314433756,13643940,0.083798522,9907897,0.060852446,162818384,0.017145773
2014年08月,雲林縣,126888202,0.530028395,57151256,0.238728172,18634038,0.077836781,36725380,0.153406652,239398876,0.025210168
2014年08月,嘉義縣,81795042,0.524954486,34619952,0.222188273,15269915,0.098001177,24128679,0.154856064,155813588,0.016408125
2014年08月,屏東縣,147337122,0.48125286,73956485,0.241566887,21697880,0.070872613,63161752,0.206307639,306153239,0.032239812
2014年08月,台東縣,40095516,0.506603545,27135188,0.342850867,8915443,0.112645889,2999600,0.037899699,79145747,0.008334532
2014年08月,花蓮縣,67322837,0.499533236,49748893,0.369135149,14510357,0.107666372,3189400,0.023665243,134771487,0.014192263
2014年08月,基隆市,80089123,0.598914452,43660315,0.326496191,9966717,0.074532104,7656,5.73E-05,133723811,0.014081937
2014年08月,新竹市,103099265,0.45861696,98553932,0.438397933,22252971,0.098987999,898569,0.003997109,224804737,0.023673316
2014年08月,嘉義市,54098617,0.496028585,45690357,0.418933503,8465037,0.077615668,809496,0.007422244,109063507,0.011485055
2014年08月,澎湖縣,15422960,0.508752274,9452619,0.311810535,4828012,0.159260096,611674,0.020177096,30315265,0.003192383
2014年08月,金門縣,8943181,0.404766664,7772374,0.351776162,5163031,0.233677797,216072,0.009779377,22094658,0.002326703
2014年08月,連江縣,1333439,0.335816584,1679298,0.422918572,939573,0.236624394,18426,0.00464045,3970736,0.000418143
2014年08月,合計,4796776753,0.505129981,3708824334,0.390561925,697834929,0.073486294,292687625,0.0308218,9496123641,1
2014年07月,新北市,730173020,0.541862136,544302160,0.403927183,71164707,0.052811401,1885565,0.00139928,1347525452,0.156857802
2014年07月,台北市,493131782,0.341971565,795997836,0.551999762,151071227,0.104763201,1824843,0.001265472,1442025688,0.167858039
2014年07月,桃園市,330336749,0.461241163,327542922,0.45734021,55102313,0.076938019,3208971,0.004480608,716190955,0.083367731
2014年07月,台中市,489359606,0.457836772,489660226,0.458118027,73372482,0.068646083,16459373,0.015399118,1068851687,0.124418968
2014年07月,台南市,334084938,0.516712972,231321517,0.357773772,47376902,0.073275557,33774706,0.0522377,646558063,0.075262161
2014年07月,高雄市,573663384,0.532525217,393771779,0.365533879,88289323,0.081957978,21526630,0.019982927,1077251116,0.125396698
2014年07月,宜蘭縣,67704267,0.469977325,56168725,0.389901971,13061872,0.090670558,7123718,0.049450147,144058582,0.016769043
2014年07月,新竹縣,84076229,0.523728226,62698727,0.390563343,11957832,0.07448781,1801292,0.011220621,160534080,0.018686863
2014年07月,苗栗縣,89712417,0.558812187,53722756,0.334635179,14677060,0.09142235,2429035,0.015130284,160541268,0.018687699
2014年07月,彰化縣,193861196,0.506546674,117134745,0.306065457,30161374,0.078809705,41554103,0.108578164,382711418,0.044549268
2014年07月,南投縣,60976549,0.484829581,43641810,0.346999638,12475073,0.099190336,8675604,0.068980444,125769036,0.014640061
2014年07月,雲林縣,112190111,0.51155617,56290865,0.256670923,18948265,0.086398897,31882181,0.145374011,219311422,0.0255288
2014年07月,嘉義縣,76974177,0.522428646,33544266,0.227667072,16291843,0.110573777,20528834,0.139330505,147339120,0.017150912
2014年07月,屏東縣,146926502,0.493057418,72913347,0.244683336,22215267,0.074550214,55935537,0.187709032,297990653,0.034687403
2014年07月,台東縣,30623602,0.456474738,25044656,0.373315092,8648523,0.128914694,2770397,0.041295477,67087178,0.007809238
2014年07月,花蓮縣,49319932,0.429351176,48242082,0.419968029,14693187,0.127910499,2615643,0.022770295,114870844,0.013371464
2014年07月,基隆市,53836378,0.515430726,40365948,0.386464518,10240468,0.098042477,6505,6.23E-05,104449299,0.012158351
2014年07月,新竹市,88553565,0.426445282,94872815,0.456876743,23414918,0.11275866,813866,0.003919315,207655164,0.024171961
2014年07月,嘉義市,47879937,0.471030624,44653929,0.439293979,8390956,0.082548088,724486,0.007127309,101649308,0.01183242
2014年07月,澎湖縣,16055662,0.490561098,11811814,0.360895518,4313904,0.131806056,547799,0.016737328,32729179,0.003809818
2014年07月,金門縣,9052527,0.409614623,8179450,0.370109068,4697319,0.212547342,170811,0.007728967,22100107,0.002572548
2014年07月,連江縣,1017462,0.286945994,1533942,0.432604374,972513,0.274269417,21914,0.006180216,3545831,0.00041275
2014年07月,合計,4079509992,0.474872642,3553416317,0.413633059,701537328,0.081661985,256281813,0.029832314,8590745450,1
2014年06月,新北市,602160687,0.528257583,461256134,0.404646228,74607897,0.065451279,1875032,0.00164491,1139899750,0.149986655
2014年06月,台北市,400842456,0.322440451,695399119,0.559383874,145199895,0.116799803,1710418,0.001375872,1243151888,0.163572449
2014年06月,桃園市,338070318,0.484612575,299985395,0.430019103,56765379,0.081371286,2788370,0.003997036,697609462,0.091790624
2014年06月,台中市,416516369,0.439523334,441075793,0.465439338,74570306,0.078689319,15492268,0.016348009,947654736,0.124691285
2014年06月,台南市,297396972,0.493029203,223451098,0.370440614,50371250,0.083506221,31984243,0.053023962,603203563,0.079368808
2014年06月,高雄市,400659374,0.451480115,374306227,0.421784262,91032958,0.10257983,21436702,0.024155792,887435261,0.116767678
2014年06月,宜蘭縣,62296831,0.489751376,45526349,0.357908929,12921852,0.101586143,6455899,0.050753551,127200931,0.016736947
2014年06月,新竹縣,83629841,0.515499318,64407207,0.397009858,12527268,0.077218826,1666434,0.010271998,162230750,0.021346129
2014年06月,苗栗縣,64060088,0.506659939,45890066,0.362950767,14518551,0.114829192,1967358,0.015560102,126436063,0.016636307
2014年06月,彰化縣,170890294,0.482114728,114379632,0.322687169,31164661,0.087921565,38025221,0.107276538,354459808,0.046639401
2014年06月,南投縣,70764547,0.517737418,44482693,0.325450463,13595626,0.099470209,7837514,0.05734191,136680380,0.017984242
2014年06月,雲林縣,97535378,0.502798728,48944627,0.252311486,18804719,0.09693907,28700210,0.147950717,193984934,0.025524307
2014年06月,嘉義縣,64983043,0.496362652,30605213,0.233773058,16009954,0.122289491,19320268,0.147574798,130918478,0.017226098
2014年06月,屏東縣,121514184,0.453383292,66884532,0.249553824,22556757,0.084161835,57060985,0.212901049,268016458,0.035265287
2014年06月,台東縣,30120823,0.473341468,22427188,0.352437849,8417414,0.132277631,2669023,0.041943053,63634448,0.008372945
2014年06月,花蓮縣,47676016,0.447759078,41753676,0.392138208,14822125,0.139205025,2225122,0.020897689,106476939,0.014010109
2014年06月,基隆市,54696159,0.543414906,35853105,0.356206213,10096072,0.100306056,7330,7.28E-05,100652666,0.013243758
2014年06月,新竹市,68010266,0.386145815,84098002,0.477488082,23250154,0.132008742,767444,0.004357361,176125866,0.023174432
2014年06月,嘉義市,40115610,0.446947533,40396528,0.450077377,8567927,0.095459444,674564,0.007515646,89754629,0.011809807
2014年06月,澎湖縣,11643745,0.474010089,7783857,0.316876293,4669452,0.190090676,467286,0.019022941,24564340,0.003232147
2014年06月,金門縣,5844604,0.350480749,6029621,0.36157558,4653607,0.279060765,148131,0.008882905,16675963,0.002194203
2014年06月,連江縣,1069924,0.330173727,1328298,0.409906779,825867,0.254858836,16399,0.005060658,3240488,0.00042638
2014年06月,合計,3450497529,0.454012367,3196264360,0.420560668,709949691,0.093414337,243296221,0.032012628,7600007801,1
2014年05月,新北市,558116791,0.510108001,463403954,0.423542292,70802893,0.064712481,1791314,0.001637227,1094114952,0.149062228
2014年05月,台北市,372185718,0.311985027,680905448,0.570769631,138198265,0.115844825,1670761,0.001400517,1192960192,0.162528904
2014年05月,桃園市,272789193,0.449651404,277350115,0.457169389,53920659,0.088879987,2608200,0.00429922,606668167,0.082652475
2014年05月,台中市,384705118,0.425731182,432459897,0.478578668,72038126,0.07972048,14430735,0.01596967,903633876,0.123111085
2014年05月,台南市,257157470,0.475083476,204830357,0.378412177,50709927,0.093683642,28591268,0.052820705,541289022,0.07374522
2014年05月,高雄市,435482193,0.481650506,356718469,0.394536525,90766213,0.100388932,21178741,0.023424038,904145616,0.123180804
2014年05月,宜蘭縣,54014262,0.456533638,45479215,0.384394616,12730618,0.107600384,6089776,0.051471361,118313871,0.016119083
2014年05月,新竹縣,66675643,0.499868379,53062124,0.397807606,12198250,0.091450478,1450382,0.010873537,133386399,0.018172564
2014年05月,苗栗縣,67986061,0.523948743,45807114,0.353022067,14268188,0.109960763,1695721,0.013068427,129757084,0.017678106
2014年05月,彰化縣,158603673,0.487417031,102019846,0.313524961,29802844,0.09158939,34969885,0.107468618,325396248,0.044331987
2014年05月,南投縣,54684888,0.479674425,38712697,0.339572619,12292496,0.107824962,8314096,0.072927995,114004177,0.01553193
2014年05月,雲林縣,95372782,0.499094586,49218615,0.257565563,18384489,0.096207731,28115712,0.14713212,191091598,0.02603432
2014年05月,嘉義縣,63483781,0.492238952,29771037,0.230837921,16615652,0.128834027,19098968,0.1480891,128969438,0.017570797
2014年05月,屏東縣,118683318,0.453914743,64269673,0.245804993,22960781,0.087815518,55552329,0.212464747,261466101,0.035622143
2014年05月,台東縣,24462256,0.445071652,20143623,0.366497496,7966981,0.144953,2389652,0.043477853,54962512,0.007488093
2014年05月,花蓮縣,39785910,0.41517551,39717343,0.414459997,14294074,0.149162089,2031808,0.021202404,95829135,0.013055762
2014年05月,基隆市,43744162,0.501174262,33797171,0.387212178,9733728,0.111518743,8276,9.48E-05,87283337,0.011891482
2014年05月,新竹市,65589616,0.390304877,79461615,0.47285314,22250724,0.132407637,745179,0.004434345,168047134,0.022894743
2014年05月,嘉義市,36298226,0.4319684,38941970,0.463430374,8114286,0.096564365,675336,0.008036861,84029818,0.011448223
2014年05月,澎湖縣,12263302,0.477687558,8986763,0.350057829,3996837,0.155687213,425322,0.0165674,25672224,0.003497584
2014年05月,金門縣,7420428,0.421716751,6036836,0.343084639,3940357,0.223937831,198142,0.011260779,17595763,0.002397247
2014年05月,連江縣,972863,0.319416669,1218647,0.400114061,836611,0.274681532,17628,0.005787739,3045749,0.000414953
2014年05月,合計,3190477654,0.4443,3072312529,0.4278,686822999,0.0956,232049231,0.0323,7181662413,100
2014年04月,新北市,527752650,0.544576091,373650261,0.385561301,66056710,0.068162434,1647651,0.001700174,969107272,0.151206608
2014年04月,台北市,342088102,0.330671879,569869133,0.550851362,121095847,0.117054616,1471242,0.001422143,1034524324,0.161413415
2014年04月,桃園市,318519854,0.518479868,243766852,0.396798516,49726565,0.080943849,2320811,0.003777767,614334082,0.095852519
2014年04月,台中市,357524752,0.446486459,363332579,0.453739428,66806992,0.083430356,13087290,0.016343757,800751613,0.124938631
2014年04月,台南市,238063012,0.486237268,179513553,0.36665158,46951974,0.095898138,25074023,0.051213014,489602562,0.076391071
2014年04月,高雄市,306206261,0.427971797,307689433,0.430044765,81123006,0.113382262,20463636,0.028601176,715482336,0.111634347
2014年04月,宜蘭縣,55496553,0.507975258,36522808,0.334303336,11870550,0.108654419,5360593,0.049066986,109250504,0.017045995
